,Site_1,Site_2,Site_3,Site_4,Site_5,Site_6,Site_7,Site_8,Site_9,Site_10,Site_11,Site_12,Site_13,Site_14,Site_15,Site_16,Site_17,Site_18,Site_19,Site_20,Site_21,Site_22,Site_23,Site_24,Site_25,Site_26,Site_27,Site_28,Site_29,Site_30,Site_31,Site_32,Site_33,Site_34,Site_35,Site_36,Site_37,Site_38,Site_39,Site_40,Site_41,Site_42,Site_43,Site_44,Site_45,Site_46,Site_47,Site_48
2018-04-15,1116.4,868.4999999999999,822.8300000000003,1051.5400000000004,822.5000000000001,5961.4,752.2,895.1999999999997,876.3000000000002,810.0999999999998,1085.55,925.0,1005.9,1151.1,965.7,649.0999999999998,648.1,833.0999999999997,749.7999999999997,667.6000000000001,937.0,930.5999999999997,817.5,672.4000000000002,895.3399999999997,938.2999999999997,69380.0,251060.0,12961.300000000005,1409.3999999999994,3329.5,3117.9000000000005,3463.7,2872.1,385.28,282.3499999999998,18.54,2414.3,254.14,84694.5,73909.5,175.0,308.74000000000007,1804.14,2166.599999999999,2376.63,780.2599999999999,302.47
2018-04-16,1184.4899999999998,1089.9000000000003,1009.99,1281.8399999999995,1000.0000000000003,7238.700000000003,1022.4000000000003,1091.7,1151.1,1009.8,1221.2099999999996,1114.4999999999998,1134.4,1222.7,1165.6,914.7,889.3,1057.7000000000003,992.6,917.3,1163.4,1196.8000000000004,1009.4,824.8,959.7800000000003,1148.9,81460.0,289970.0,16868.100000000002,7167.800000000001,10843.7,6076.500000000003,8355.900000000001,5697.000000000001,1802.3999999999994,1492.4800000000007,1007.8800000000003,7687.4,914.0899999999997,83367.0,74970.0,404.0,1312.43,2848.5000000000005,2296.420000000001,2911.14,2614.51,767.46
2018-04-17,1169.36,1059.7999999999997,994.99,1245.2999999999995,996.2,7306.699999999999,919.0000000000003,822.5000000000001,1298.0000000000002,1004.2,1141.9,995.0,1118.3,1151.8000000000004,1138.0,713.1000000000001,671.9000000000002,979.8000000000003,792.8,603.8000000000002,1168.3000000000004,1144.0999999999995,781.7,726.7,963.47,1151.9,117540.0,270680.0,17643.5,8214.1,11569.2,6335.899999999999,8382.599999999999,6188.600000000001,2045.0000000000007,1555.5999999999995,998.77,7988.599999999998,1044.5700000000004,81303.0,54890.25,463.0,1279.9500000000005,2844.830000000001,2333.64,2975.6699999999987,2941.43,960.3100000000003
2018-04-18,1198.51,1080.6,1001.03,1251.59,1014.9,7581.499999999999,967.9000000000003,951.0,1276.3000000000004,1053.5000000000002,1092.9400000000003,1151.9999999999995,1110.3000000000004,1056.6999999999996,1125.3,744.2000000000003,756.5000000000001,940.3,884.3999999999999,636.3,1182.2,1147.6999999999996,873.3999999999999,628.8999999999997,975.63,1114.6999999999996,123120.0,305580.0,18316.3,8703.199999999999,12706.300000000005,5546.899999999999,7736.100000000001,6058.6,1796.8999999999994,1351.8499999999995,1217.7000000000012,8154.599999999998,1368.9299999999996,84328.5,74911.5,434.0,1302.8099999999995,2843.14,2318.6500000000005,2760.4999999999986,2870.04,819.3300000000003
2018-04-19,1284.9499999999996,1172.9,1082.63,1366.9199999999996,1120.1000000000004,7820.9000000000015,1070.2999999999997,1002.9,1334.8999999999996,1102.9999999999998,1232.41,1251.2,1180.9000000000005,1110.7,1237.4000000000005,818.1999999999997,750.8999999999999,1031.9,905.5,660.1999999999998,1296.1,1244.4,874.6000000000003,693.0000000000001,998.78,1178.6999999999996,124650.0,311390.0,18693.500000000004,7994.9,12121.100000000002,5728.600000000001,7560.299999999997,5094.899999999999,1970.16,1387.7699999999998,1242.86,8152.5,1196.6699999999996,84954.0,74456.25,472.0,1333.61,2792.59,2332.37,2776.15,2634.12,955.37
2018-04-20,1284.95,1183.3000000000004,1077.0900000000004,1383.2,1127.1,8159.4,1133.0,1190.6999999999996,1203.2000000000005,1128.7999999999995,1230.8499999999995,1243.6000000000004,1206.5,1104.2,1284.1000000000004,966.2000000000003,959.3,1085.7000000000003,1097.6999999999996,828.4000000000003,1260.2,1213.8999999999996,945.6,893.7,1011.0699999999997,1211.6,113650.0,310250.0,17704.999999999996,7255.799999999998,11038.1,5296.0999999999985,4588.000000000001,5539.799999999998,1967.66,1329.46,885.6899999999998,7482.4,1327.9699999999998,82123.5,75160.5,465.0,1270.74,2804.57,2343.32,2800.6500000000005,2524.13,976.6800000000003
2018-04-21,1221.1,1068.6,966.64,1381.5800000000006,1039.9,7923.1,962.2000000000003,915.3,1064.7,1007.4,1151.2700000000002,1139.7,1160.7000000000005,1048.8,1064.4,744.3999999999999,663.1999999999998,1065.5000000000002,808.8000000000002,562.4,1194.9,1101.3000000000004,782.5,734.7,988.9300000000003,1091.1,89000.0,310560.0,12037.7,3639.5000000000014,4848.200000000002,2838.7000000000007,4200.100000000001,1789.1999999999996,795.59,593.6800000000002,18.17,2984.4000000000005,147.49000000000004,84772.5,74396.25,230.0,519.1399999999999,1703.14,2163.24,2405.82,1079.2799999999997,268.0199999999999
2018-04-22,1189.84,942.9,892.72,1138.6999999999996,903.7000000000003,6542.7,809.3,774.1999999999997,983.3,916.7,1038.92,1015.9,1106.1,952.7000000000003,986.6999999999997,570.9,546.1,932.6999999999997,659.6,417.1,1029.9,943.8,623.0999999999998,615.5000000000001,917.69,938.5,74090.0,292750.0,12490.0,1587.4,5511.6,3101.2000000000007,3815.2,2842.5,438.37,271.65,18.199999999999992,2258.3,158.43,84448.5,73208.25,189.0,289.9500000000001,1841.41,2119.6999999999994,2150.47,779.28,266.7900000000001
2018-04-23,1275.3000000000004,1118.4999999999998,1057.6,1369.82,1087.1,7657.499999999999,1127.6999999999996,1086.7,1209.4,1150.6,1229.91,1228.7999999999995,1204.3,1087.4000000000003,1182.1999999999996,891.5,860.3999999999999,1129.1999999999996,944.6,720.2,1271.6,1193.9,904.6000000000003,759.2,991.0699999999997,1142.4000000000005,95180.0,285040.0,17588.899999999998,7371.8,12020.4,5579.7,6113.900000000002,5827.500000000001,1838.53,1300.82,1185.2,7852.699999999999,1034.32,85755.0,71233.5,423.0,1280.1900000000005,2888.140000000001,2269.7000000000007,2744.9099999999994,2552.4500000000007,961.01
2018-04-24,1283.2100000000007,1110.4,1047.1500000000003,1362.13,1088.7000000000003,7479.499999999999,1197.2000000000005,1117.1999999999996,1188.9,1057.4,1205.29,1215.0,1193.3,1104.8,1189.2999999999995,969.9,924.2999999999997,1083.6,1047.2999999999997,850.3999999999999,1261.6,1168.1999999999996,983.8,831.8,1017.5400000000003,1192.0,121970.0,215150.0,16192.500000000002,7692.2,11412.7,5526.499999999999,7341.100000000001,5154.600000000001,2045.1500000000005,1213.8400000000004,1205.6099999999994,7487.5999999999985,1063.42,57960.0,73986.0,501.0,1345.23,2944.390000000001,2323.550000000001,2926.5200000000004,2535.86,1003.42
2018-04-25,1034.38,633.5,662.6199999999999,834.4599999999997,582.4000000000002,5949.899999999998,416.6,468.1,679.6999999999998,635.6,687.51,632.7,943.3,654.2999999999997,663.4999999999999,419.59999999999985,406.39999999999986,625.9999999999999,464.10000000000014,387.6,587.6000000000001,673.5999999999998,410.0,495.5,802.37,646.9000000000002,91130.0,268470.0,2482.9,1202.3,3444.599999999999,400.2,2492.000000000001,1158.9999999999998,1069.25,351.32999999999987,179.07999999999996,1646.0,205.22,81358.5,72727.5,214.0,551.3299999999998,2176.7199999999993,2134.9999999999995,2581.86,909.96,264.55
2018-04-26,1218.0700000000004,1107.6,1029.8000000000004,1325.3300000000004,1035.9,7361.200000000002,1033.6,967.7999999999997,1140.6,1044.7999999999997,1153.26,1176.7,1145.4,1098.8,1160.3,797.0000000000001,756.8,1143.3,871.6999999999998,737.1999999999998,1237.4,1174.0999999999995,892.5999999999998,874.8000000000002,975.9,1170.5000000000002,121620.0,310270.0,14948.700000000004,8369.399999999998,9984.600000000002,4407.5999999999985,7046.5,4428.0,1898.35,1323.8200000000004,1021.0500000000003,7488.5,940.5299999999997,83553.0,73205.25,410.0,1295.7600000000004,2831.1400000000012,2261.74,3032.9899999999993,2500.7700000000004,1078.61
2018-04-27,1205.09,1051.5,1004.3200000000003,1295.6800000000005,1010.9,7305.800000000001,957.6,926.9,1132.6,1053.2,1098.9399999999996,1158.3,1154.6,1071.1,1168.1999999999996,784.5,725.4000000000003,1094.9,847.6,653.3000000000002,1212.8,1185.9,817.4,668.0999999999998,961.62,1159.2999999999995,122780.0,266380.0,17443.1,7095.700000000002,8680.7,4492.4,9178.600000000002,4875.700000000002,1875.11,1348.33,937.76,7126.300000000001,1066.12,84816.0,74632.5,455.0,1318.93,2678.59,2296.05,2855.900000000001,2600.8899999999994,1117.11
2018-04-28,1110.2200000000003,976.6999999999997,914.1499999999997,1202.49,878.5000000000001,6881.5,872.6999999999998,861.9,1005.6,910.0,1004.8300000000003,1026.9,1066.6,976.6999999999997,1053.0000000000002,725.1,625.6999999999998,958.3999999999997,753.2,557.2,1103.8000000000004,1077.5000000000002,806.3000000000002,704.7,889.2499999999997,1005.9,104580.0,267140.0,12480.600000000002,2922.099999999999,3789.1,2489.9,5576.5999999999985,2498.1,376.80000000000007,878.5,17.159999999999997,2815.799999999999,122.9,85336.5,73744.5,212.0,582.9200000000002,1614.35,2133.04,2363.78,1083.7400000000002,471.3999999999999
2018-04-29,1090.5,844.9,827.59,1042.65,778.9999999999997,5798.299999999998,704.1999999999997,663.4000000000002,887.1999999999998,799.5999999999998,870.8499999999998,918.8,983.0,871.6999999999998,861.4,482.79999999999984,470.4,836.1999999999998,577.1,393.3,910.2,880.6999999999997,563.7,526.4,857.78,859.0000000000001,76370.0,279570.0,13211.2,1695.9999999999998,2987.6,2733.6999999999994,4969.2,2553.100000000001,436.56000000000006,852.6699999999997,17.429999999999996,2057.4,163.99,83904.0,75462.0,181.0,286.95,1746.01,2125.74,2201.09,782.92,468.23
2018-04-30,1163.91,1038.6,1001.01,1254.52,946.5,6971.999999999999,945.1,885.6000000000001,1058.8,1039.6,1052.03,1136.5000000000002,1066.2,1056.1,1086.5999999999997,704.2,692.4000000000002,1050.0,807.6999999999997,648.9000000000002,1217.6999999999996,1126.0000000000002,814.5,646.4,899.5700000000003,1113.2,92040.0,128510.0,18220.2,7915.699999999998,10173.000000000002,5326.3,9601.1,4193.4,1791.0099999999993,1449.1199999999994,1361.4799999999989,7611.599999999998,1074.6999999999996,85971.0,76907.25,425.0,1299.47,2861.87,2252.630000000001,2762.2000000000007,2528.09,1147.3200000000004
2018-05-01,1075.5699999999997,1019.3,963.2400000000004,1249.81,945.7000000000003,6874.700000000002,1042.2000000000003,998.5,1097.5999999999997,1029.4,1066.0199999999998,1101.1999999999996,1078.2,1036.9,1074.7999999999997,863.3,802.5,953.0,939.3,742.2000000000003,1130.1000000000004,1125.4,877.8000000000003,782.9,943.9100000000003,1137.3,123020.0,108820.0,18209.6,8188.3,10849.299999999996,5249.9000000000015,8898.8,4321.8,1906.46,1332.2800000000002,1383.780000000001,7732.299999999998,892.6699999999997,85716.0,61686.75,454.0,1311.3000000000004,2893.4600000000005,2283.6600000000008,2792.76,2699.62,1018.57
2018-05-02,1227.68,1020.7,978.76,1216.54,975.1,7154.1,985.5000000000003,981.2,1083.2,1192.0,1081.7700000000002,1118.9999999999998,1111.8,1039.3,1092.3000000000004,767.6,742.7999999999997,997.6000000000003,899.3999999999999,751.2,1173.4,1121.8999999999996,845.8000000000002,730.1,943.86,1079.0,102340.0,209030.0,18719.0,8045.700000000003,10638.000000000002,5242.8,9742.4,4422.0,1994.96,1482.6000000000006,1326.0700000000004,7807.400000000002,993.42,80269.5,74701.5,460.0,1274.93,2835.0499999999993,2308.4299999999994,2785.0200000000004,2559.72,930.47
2018-05-03,1238.48,1082.4999999999998,1001.0799999999997,1310.4700000000005,1036.9,7000.7,1164.5000000000002,1230.8000000000004,1097.3,1080.5,1167.9300000000005,1156.3,1023.1,1071.5000000000002,1136.9,1104.3,1048.3,1039.3000000000004,1178.4,1034.9,1212.6,1183.9,1231.8,1005.0,975.5300000000003,1183.1999999999996,104270.0,262590.0,18136.400000000005,7848.599999999998,9404.9,4325.8,8796.8,5420.9000000000015,2060.8299999999995,1342.16,1342.0300000000004,7558.3,1052.6900000000003,80439.0,68808.0,491.0,1318.95,2863.1799999999994,2323.4800000000005,2880.8299999999986,2513.36,957.8800000000003
2018-05-04,1097.9399999999996,1047.3000000000004,976.8199999999997,1264.81,1020.8,7143.699999999999,948.3,932.9,1018.6999999999997,1038.5,1114.3700000000003,1119.1,1101.1,1052.5,1159.6,809.8999999999999,757.3,1007.0,910.0,783.6999999999997,1126.9,1173.8,959.4,872.7,996.5,1168.1,115340.0,291270.0,17874.800000000007,7700.0,8940.399999999998,4687.1,8688.000000000002,5894.5,2004.0000000000007,1110.2299999999998,953.8300000000003,7450.400000000002,1033.25,85986.0,73231.5,479.0,1295.2500000000002,2720.2899999999995,2311.7,2851.450000000001,2594.550000000001,983.65
2018-05-05,1120.6500000000003,971.4,881.2500000000001,1240.61,907.0,6534.500000000001,865.8,865.1999999999998,949.2000000000003,886.7000000000003,972.74,1022.7,1054.3,963.9999999999997,1010.4,738.5,700.6000000000001,915.6,827.3999999999999,606.0,1084.3,1086.8,881.3999999999999,647.0,927.92,999.9,89930.0,288200.0,11958.299999999996,3096.8999999999987,4840.399999999999,2774.800000000001,4798.999999999999,1772.9,569.8299999999998,279.07,17.799999999999994,3288.5,112.81,84678.0,73938.75,272.0,601.92,1704.0300000000007,2143.14,2428.320000000001,814.8399999999997,263.75999999999993
2018-05-06,1074.7900000000004,831.0,785.9800000000001,1012.38,786.0000000000001,5850.4000000000015,705.0,658.6999999999998,858.5000000000001,840.3999999999999,859.5500000000002,912.5,975.2999999999997,879.4999999999997,889.3999999999999,510.60000000000014,471.69999999999993,805.9999999999997,599.4,422.8,1014.6,864.4999999999999,596.3999999999999,547.4,863.2399999999997,861.5999999999998,76660.0,305820.0,12968.999999999998,1716.7999999999995,3990.699999999999,3002.2,4807.9,2775.1000000000013,527.76,275.64000000000004,17.549999999999994,2538.9,102.46,83166.0,71855.25,215.0,287.93,1812.3600000000006,2147.92,2170.080000000001,784.6000000000001,260.44000000000005
2018-05-07,1125.5599999999997,1035.1,949.8,1234.9599999999996,934.2000000000003,6933.5999999999985,1044.8000000000004,1089.5999999999997,993.4,1002.2000000000003,1045.09,1067.9999999999998,1009.6000000000003,1045.4999999999998,1124.6999999999996,969.2,899.9999999999999,981.4,1053.6,865.6,1266.6999999999996,1079.2999999999997,1039.6999999999996,911.1,905.4100000000003,1129.6000000000004,101740.0,285980.0,17067.000000000004,7799.199999999998,9755.2,5997.199999999998,8977.2,5719.999999999999,1943.37,1207.0199999999988,1393.88,7391.899999999998,180.14,85474.5,72183.75,437.0,1313.09,2827.1900000000005,2271.810000000001,2928.360000000001,2454.08,931.29
2018-05-08,1141.39,1033.9000000000003,983.0800000000003,1244.94,970.4000000000003,6858.499999999999,1040.7999999999997,1079.6,1063.4000000000003,757.0999999999997,1071.4,1105.8000000000006,921.6,1042.5000000000002,1147.5,880.0000000000003,893.5,981.8,965.9,829.6999999999998,866.3999999999999,939.6,913.7,809.6,947.98,1165.0,125170.0,308060.0,18053.300000000007,7818.599999999998,9383.499999999996,6022.0999999999985,9915.9,5746.199999999999,2122.7,1196.3100000000004,1388.7900000000004,8051.800000000001,1239.44,57202.5,77699.25,452.0,1397.1600000000005,2783.54,2322.5399999999995,2900.4000000000005,2600.14,975.7999999999997
2018-05-09,1144.14,1034.1999999999996,969.4,1232.1600000000005,966.9,6960.999999999999,1016.9,1070.8999999999996,1013.2,887.4999999999999,1042.99,1111.1,814.3,1031.0999999999997,1229.9,968.4,987.2999999999997,991.6,1079.1999999999996,899.7,948.2,954.7,764.8999999999999,772.8,966.57,1127.8,127850.0,257960.0,17870.2,7959.0999999999985,12058.399999999996,5280.800000000001,7546.3,5956.4000000000015,2042.86,1254.9199999999996,1382.4500000000012,8043.699999999996,1036.9,80104.5,77412.0,454.0,1368.7199999999996,2796.66,2281.120000000001,3047.3100000000004,2629.020000000001,1037.74
2018-05-10,1143.1,1036.0000000000002,973.9500000000003,1269.6299999999997,1006.6000000000003,7042.500000000001,1132.0,1030.4,983.0,783.4999999999997,1000.0400000000003,1215.0,803.0999999999997,1185.4999999999998,1314.5000000000002,992.1,912.5999999999997,992.4,1060.6,921.7,873.4999999999999,989.2000000000003,970.7,884.5,1018.78,1207.0,130420.0,296810.0,17929.000000000004,7841.9000000000015,9670.4,4241.1,8684.399999999998,6077.500000000001,2061.05,1341.0200000000004,1337.5200000000007,7928.900000000002,577.3000000000002,84738.0,74029.5,482.0,1323.7799999999995,2818.83,2274.2100000000005,3269.61,2595.510000000001,1069.4999999999998
2018-05-11,1040.5500000000004,966.1999999999997,948.53,1231.8000000000004,959.7000000000003,7095.5999999999985,1070.2,969.7999999999997,984.1,809.2999999999997,975.9599999999997,1156.5,762.6999999999998,1122.4000000000003,1273.3000000000004,911.1,815.4000000000002,961.4,945.4999999999997,888.2,802.7000000000003,869.9999999999999,932.2999999999997,864.4999999999999,1004.4,1207.4,114290.0,305500.0,18098.9,7764.600000000001,6755.199999999999,5410.899999999999,9934.7,5892.200000000003,2217.7500000000005,1131.2799999999995,916.3199999999997,6906.8,971.08,86182.5,74179.5,447.0,1411.0500000000004,2715.9000000000005,2253.53,3465.7500000000014,2561.1900000000005,1006.95
2018-05-12,983.0,927.0,869.1,1159.0200000000002,862.0000000000001,6750.0999999999985,916.5999999999997,779.6999999999998,860.7,573.0000000000001,938.2399999999997,1019.6999999999997,682.9000000000002,977.9999999999997,945.0,735.3999999999997,634.8000000000002,881.4,782.8999999999999,581.1999999999998,647.1000000000001,682.3999999999999,748.0000000000001,844.2,962.12,1021.7999999999997,101270.0,294640.0,12171.800000000005,2849.1000000000013,2228.4000000000005,2441.0999999999995,7349.2,2324.5000000000005,1051.7800000000002,656.95,26.11,3304.8,126.29,86266.5,76049.25,266.0,694.15,1669.0999999999995,2136.57,2658.2899999999995,1008.7099999999997,265.86000000000007
2018-05-13,960.96,814.3999999999999,785.7599999999999,950.1799999999997,770.3999999999999,5738.6,685.6,655.2000000000003,801.8000000000002,462.4,842.12,904.1,606.4000000000002,871.7,916.4,497.40000000000015,459.4,787.6,607.0,414.30000000000007,444.00000000000017,467.2,520.8,749.0,861.27,861.1000000000001,77050.0,296990.0,12714.1,1646.4,3515.7,2576.8,6787.4,2539.5,731.9999999999999,271.86999999999995,18.83,2122.3,156.57,85464.0,71490.75,193.0,285.63,1884.16,2129.7200000000007,2357.15,783.6499999999999,265.93
2018-05-14,1111.84,1020.3000000000003,939.93,1054.2499999999998,950.0,6855.0999999999985,943.3999999999997,971.7999999999997,993.9999999999997,782.0000000000001,1017.72,1113.4,713.1,1098.4,1174.0000000000002,859.6000000000001,800.9999999999997,937.2,911.0,836.2999999999997,834.7000000000003,844.9,931.5,841.6,986.23,1139.4,92750.0,271350.0,17832.499999999996,7680.199999999998,7936.800000000001,5942.299999999998,10704.000000000004,5714.500000000001,1870.32,1254.9200000000005,1339.22,6950.299999999997,1133.3199999999995,84301.5,69467.25,429.0,1311.6,2780.51,2285.1700000000005,3082.9300000000007,2481.7899999999995,1032.4699999999998
2018-05-15,1148.1500000000005,1032.5,947.6400000000003,1085.3699999999997,952.2999999999997,6722.299999999997,1016.0999999999997,1024.4999999999998,1014.9,799.9999999999999,997.3699999999997,1081.6,801.4000000000002,1076.2000000000003,1248.8000000000004,964.7,865.5000000000001,966.6,992.6,847.8999999999999,896.3999999999999,918.0,935.9,996.6,991.95,1195.6,127290.0,290800.0,18504.69999999999,7960.499999999997,9251.9,5662.5999999999985,11579.700000000004,5714.5999999999985,2120.63,1391.5800000000006,1353.3800000000006,7686.100000000001,972.67,82761.0,64665.75,474.0,1442.3299999999995,2827.6699999999987,2274.2300000000005,3230.11,2533.91,1011.9600000000003
